"filename", "language", "JSON with Comments", "Ignore", "JSON", "JavaScript", "Markdown", "TypeScript", "Shell Script", "Docker", "TypeScript JSX", "HTML", "JavaScript JSX", "SCSS", "CSV", "comment", "blank", "total"
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\UploadDataAnalyticsTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 2, 4, 92
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\UploadStatus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 2, 55
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\UploadSubmit.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 2, 7, 118
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\AuditUploadForm.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 7, 104
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\DataUploadHistoryTable.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 3, 70
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\IolRecordFormatter.test.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\RecordFormatter.test.ts", "TypeScript", 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 3, 205
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\UploadAnalyticsComponent.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 1, 2, 53
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\UploadDetailsTable.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 6, 2, 341
"d:\original\TRACNEW2\apps\trac-web\src\components\upload\__tests__\UploadSubmit.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 5, 4, 72
"d:\original\TRACNEW2\apps\trac-web\src\consignment.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 405, 0, 0, 40, 23, 468
"d:\original\TRACNEW2\apps\trac-web\src\httpConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\original\TRACNEW2\apps\trac-web\src\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 16
"d:\original\TRACNEW2\apps\trac-web\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"d:\original\TRACNEW2\apps\trac-web\src\navigation\AppHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 7, 47
"d:\original\TRACNEW2\apps\trac-web\src\navigation\DebugRouter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"d:\original\TRACNEW2\apps\trac-web\src\navigation\Layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 4, 25
"d:\original\TRACNEW2\apps\trac-web\src\navigation\Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 14, 16, 131
"d:\original\TRACNEW2\apps\trac-web\src\navigation\PagesMap.ts", "TypeScript", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 2, 12, 116
"d:\original\TRACNEW2\apps\trac-web\src\navigation\RouterSwitch.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 1, 3, 66
"d:\original\TRACNEW2\apps\trac-web\src\navigation\Tab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 1, 18
"d:\original\TRACNEW2\apps\trac-web\src\navigation\TabContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 3, 2, 36
"d:\original\TRACNEW2\apps\trac-web\src\navigation\TabsBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 3, 106
"d:\original\TRACNEW2\apps\trac-web\src\navigation\UseLoginUser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 4, 41
"d:\original\TRACNEW2\apps\trac-web\src\navigation\__tests__\Layout.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 2, 7, 60
"d:\original\TRACNEW2\apps\trac-web\src\navigation\__tests__\Login.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"d:\original\TRACNEW2\apps\trac-web\src\navigation\__tests__\PageMap.test.ts", "TypeScript", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 2, 2, 66
"d:\original\TRACNEW2\apps\trac-web\src\navigation\__tests__\TabsBar.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 2, 11, 182
"d:\original\TRACNEW2\apps\trac-web\src\navigation\__tests__\useLoginUser.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 2, 49
"d:\original\TRACNEW2\apps\trac-web\src\pages\Accounts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 2, 57
"d:\original\TRACNEW2\apps\trac-web\src\pages\Audit.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 17, 10, 343
"d:\original\TRACNEW2\apps\trac-web\src\pages\AuditAccounts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 2, 56
"d:\original\TRACNEW2\apps\trac-web\src\pages\AuditUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 7, 5, 123
"d:\original\TRACNEW2\apps\trac-web\src\pages\ChangePwd.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 5, 20, 115
"d:\original\TRACNEW2\apps\trac-web\src\pages\ClearSearch.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"d:\original\TRACNEW2\apps\trac-web\src\pages\Customers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 6, 116
"d:\original\TRACNEW2\apps\trac-web\src\pages\DataUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 6, 6, 123
"d:\original\TRACNEW2\apps\trac-web\src\pages\EmailSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 2, 2, 77
"d:\original\TRACNEW2\apps\trac-web\src\pages\Expiration.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 2, 56
"d:\original\TRACNEW2\apps\trac-web\src\pages\IolConsignments.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 7, 59
"d:\original\TRACNEW2\apps\trac-web\src\pages\IolDuplicates.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 5, 44
"d:\original\TRACNEW2\apps\trac-web\src\pages\OpenAudits.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 4, 2, 94
"d:\original\TRACNEW2\apps\trac-web\src\pages\OpenAuditsTest.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 4, 2, 99
"d:\original\TRACNEW2\apps\trac-web\src\pages\Products.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 5, 77
"d:\original\TRACNEW2\apps\trac-web\src\pages\SalesReps.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 5, 41
"d:\original\TRACNEW2\apps\trac-web\src\pages\SalesRepsTest.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 5, 41
"d:\original\TRACNEW2\apps\trac-web\src\pages\Search.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 14, 9, 163
"d:\original\TRACNEW2\apps\trac-web\src\pages\SignUp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 5, 16, 110
"d:\original\TRACNEW2\apps\trac-web\src\pages\Users.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 12, 35
"d:\original\TRACNEW2\apps\trac-web\src\pages\__tests__\History.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 3, 5, 91
"d:\original\TRACNEW2\apps\trac-web\src\pages\__tests__\Upload.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 5, 85
"d:\original\TRACNEW2\apps\trac-web\src\polyfills.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 1, 8
"d:\original\TRACNEW2\apps\trac-web\src\requests.js", "JavaScript", 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 210
"d:\original\TRACNEW2\apps\trac-web\src\styles\BandLTheme.js", "JavaScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"d:\original\TRACNEW2\apps\trac-web\src\styles\styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 1, 18, 94
"d:\original\TRACNEW2\apps\trac-web\src\styles\styling.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 3, 20
"d:\original\TRACNEW2\apps\trac-web\src\utils.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 23
"d:\original\TRACNEW2\apps\trac-web\tailwind.config.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\original\TRACNEW2\apps\trac-web\tsconfig.app.json", "JSON", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"d:\original\TRACNEW2\apps\trac-web\tsconfig.json", "JSON with Comments", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"d:\original\TRACNEW2\apps\trac-web\tsconfig.spec.json", "JSON", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\original\TRACNEW2\babel.config.json", "JSON with Comments", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\original\TRACNEW2\config\init_nginx.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 6
"d:\original\TRACNEW2\docker\backup-volumes.js", "JavaScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 33
"d:\original\TRACNEW2\docker\clean-docker-development.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28
"d:\original\TRACNEW2\docker\create-configs.js", "JavaScript", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 92
"d:\original\TRACNEW2\docker\create-pgdata.js", "JavaScript", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"d:\original\TRACNEW2\docker\create-test-certs.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"d:\original\TRACNEW2\docker\create-uploads.js", "JavaScript", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"d:\original\TRACNEW2\docker\git-docker\create-git-docker.js", "JavaScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 53
"d:\original\TRACNEW2\docker\git-docker\run-git.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 24
"d:\original\TRACNEW2\docker\images-backups.js", "JavaScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"d:\original\TRACNEW2\docker\lib\docker-compose-exec.js", "JavaScript", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 216
"d:\original\TRACNEW2\docker\lib\docker-exec.js", "JavaScript", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 85
"d:\original\TRACNEW2\docker\lib\generate-nginx.js", "JavaScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 55
"d:\original\TRACNEW2\docker\lib\nx-exec.js", "JavaScript", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 80
"d:\original\TRACNEW2\docker\lib\settings.js", "JavaScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 58
"d:\original\TRACNEW2\docker\lib\trac-process.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 48
"d:\original\TRACNEW2\docker\restore-volume.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 37
"d:\original\TRACNEW2\docker\start-development.js", "JavaScript", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 53
"d:\original\TRACNEW2\docker\start-production.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"d:\original\TRACNEW2\jest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\original\TRACNEW2\jest.preset.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\original\TRACNEW2\libs\datatypes\.eslintrc.json", "JSON with Comments", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\original\TRACNEW2\libs\datatypes\README.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"d:\original\TRACNEW2\libs\datatypes\jest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\original\TRACNEW2\libs\datatypes\project.json", "JSON", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\original\TRACNEW2\libs\datatypes\src\AuditRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 9, 209
"d:\original\TRACNEW2\libs\datatypes\src\BuildUrl.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 2, 5, 47
"d:\original\TRACNEW2\libs\datatypes\src\ConsignmentRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 6, 108
"d:\original\TRACNEW2\libs\datatypes\src\CustomerContactDataMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 1, 67
"d:\original\TRACNEW2\libs\datatypes\src\CustomerContactRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 7, 95
"d:\original\TRACNEW2\libs\datatypes\src\CustomerDataMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 2, 75
"d:\original\TRACNEW2\libs\datatypes\src\CustomerRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 1, 8, 213
"d:\original\TRACNEW2\libs\datatypes\src\EmailSettings.ts", "TypeScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 11, 94
"d:\original\TRACNEW2\libs\datatypes\src\ExpirationCalculations.ts", "TypeScript", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 7, 6, 108
"d:\original\TRACNEW2\libs\datatypes\src\IolDataMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 80
"d:\original\TRACNEW2\libs\datatypes\src\IolRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 13, 121
"d:\original\TRACNEW2\libs\datatypes\src\ItemMatchStatus.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\original\TRACNEW2\libs\datatypes\src\ProductDataMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 3, 78
"d:\original\TRACNEW2\libs\datatypes\src\ProductRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 6, 129
"d:\original\TRACNEW2\libs\datatypes\src\SalesJumpRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 4, 92
"d:\original\TRACNEW2\libs\datatypes\src\SalesMappingRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 6, 120
"d:\original\TRACNEW2\libs\datatypes\src\SalesMappingSquared.ts", "TypeScript", 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 2, 227
"d:\original\TRACNEW2\libs\datatypes\src\SalesRepDataMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 2, 96
"d:\original\TRACNEW2\libs\datatypes\src\SalesRepRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 9, 155
"d:\original\TRACNEW2\libs\datatypes\src\SearchSignature.ts", "TypeScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 6, 34
"d:\original\TRACNEW2\libs\datatypes\src\UploadHeaders.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 10, 70
"d:\original\TRACNEW2\libs\datatypes\src\UserRecord.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 1, 11, 65
"d:\original\TRACNEW2\libs\datatypes\src\__tests__\BuildUrl.test.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42
"d:\original\TRACNEW2\libs\datatypes\src\__tests__\ExpirationCalculations.test.ts", "TypeScript", 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 1, 3, 149
"d:\original\TRACNEW2\libs\datatypes\src\__tests__\ItemMatchStatus.test.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"d:\original\TRACNEW2\libs\datatypes\src\datatypes.ts", "TypeScript", 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 9, 7, 157
"d:\original\TRACNEW2\libs\datatypes\src\index.ts", "TypeScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"d:\original\TRACNEW2\libs\datatypes\src\notifications.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"d:\original\TRACNEW2\libs\datatypes\tsconfig.json", "JSON with Comments", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\original\TRACNEW2\libs\datatypes\tsconfig.lib.json", "JSON", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\original\TRACNEW2\libs\datatypes\tsconfig.spec.json", "JSON", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\original\TRACNEW2\libs\pdfkit\.eslintrc.json", "JSON with Comments", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\original\TRACNEW2\libs\pdfkit\README.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"d:\original\TRACNEW2\libs\pdfkit\jest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\original\TRACNEW2\libs\pdfkit\package.json", "JSON", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\original\TRACNEW2\libs\pdfkit\project.json", "JSON", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\original\TRACNEW2\libs\pdfkit\src\index.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\original\TRACNEW2\libs\pdfkit\src\lib\ExpireSignatureBlock.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 3, 7, 54
"d:\original\TRACNEW2\libs\pdfkit\src\lib\InventoryAuditSummary.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"d:\original\TRACNEW2\libs\pdfkit\src\lib\PageHeader.ts", "TypeScript", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 4, 5, 45
"d:\original\TRACNEW2\libs\pdfkit\src\lib\PdfTable.ts", "TypeScript", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 12, 5, 109
"d:\original\TRACNEW2\libs\pdfkit\src\lib\TracPdf.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 9, 3, 31
"d:\original\TRACNEW2\libs\pdfkit\src\lib\pdfkit.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\original\TRACNEW2\libs\pdfkit\tsconfig.json", "JSON with Comments", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\original\TRACNEW2\libs\pdfkit\tsconfig.lib.json", "JSON", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"d:\original\TRACNEW2\libs\pdfkit\tsconfig.spec.json", "JSON", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\original\TRACNEW2\libs\postgresql\.eslintrc.json", "JSON with Comments", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\original\TRACNEW2\libs\postgresql\README.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"d:\original\TRACNEW2\libs\postgresql\jest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"d:\original\TRACNEW2\libs\postgresql\project.json", "JSON", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\original\TRACNEW2\libs\postgresql\src\AuditStore.ts", "TypeScript", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 7, 3, 78
"d:\original\TRACNEW2\libs\postgresql\src\BulkSqlWithCreate.ts", "TypeScript", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 9, 11, 99
"d:\original\TRACNEW2\libs\postgresql\src\ErrorHandler.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"d:\original\TRACNEW2\libs\postgresql\src\ExtractIolData.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 4, 6, 44
"d:\original\TRACNEW2\libs\postgresql\src\ImportIntoConsignments.ts", "TypeScript", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 2, 5, 64
"d:\original\TRACNEW2\libs\postgresql\src\ImportIntoJumpTable.ts", "TypeScript", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 19, 4, 109
"d:\original\TRACNEW2\libs\postgresql\src\LoadXlsxData.ts", "TypeScript", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 10, 10, 153
"d:\original\TRACNEW2\libs\postgresql\src\NotificationsServer.ts", "TypeScript", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 3, 11, 70
"d:\original\TRACNEW2\libs\postgresql\src\PostgresClient.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\original\TRACNEW2\libs\postgresql\src\PostgresConfigFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 9, 58
"d:\original\TRACNEW2\libs\postgresql\src\SearchTable.ts", "TypeScript", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 9, 3, 130
"d:\original\TRACNEW2\libs\postgresql\src\UserStore.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 12, 13, 66
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\AuditStore.test.ts", "TypeScript", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\BulkSqlWithCreate.test.ts", "TypeScript", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 2, 63
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\ImportIntoConsignments.test.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"d:\original\TRACNEW2\libs\postgresql\src\__tests__\LoadXlsData.test.ts", "TypeScript", 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 2, 2, 212
